,timestamp,seq_num,digital_0,digital_1,digital_2,digital_3,ecg,eda,acc
0,0.4998502731323242,0.0,1.0,1.0,0.0,0.0,507.0,0.0,615.0
1,0.4998502731323242,1.0,1.0,1.0,0.0,0.0,506.0,0.0,616.0
2,0.4998502731323242,2.0,1.0,1.0,0.0,0.0,505.0,0.0,615.0
3,0.4998502731323242,3.0,1.0,1.0,0.0,0.0,507.0,0.0,615.0
4,0.4998502731323242,4.0,1.0,1.0,0.0,0.0,505.0,0.0,616.0
5,0.4998502731323242,5.0,1.0,1.0,0.0,0.0,504.0,0.0,615.0
6,0.4998502731323242,6.0,1.0,1.0,0.0,0.0,504.0,0.0,616.0
7,0.4998502731323242,7.0,1.0,1.0,0.0,0.0,504.0,0.0,616.0
8,0.4998502731323242,8.0,1.0,1.0,0.0,0.0,504.0,0.0,615.0
9,0.4998502731323242,9.0,1.0,1.0,0.0,0.0,503.0,0.0,616.0
10,0.4998502731323242,10.0,1.0,1.0,0.0,0.0,504.0,0.0,616.0
11,0.4998502731323242,11.0,1.0,1.0,0.0,0.0,502.0,0.0,616.0
12,0.4998502731323242,12.0,1.0,1.0,0.0,0.0,504.0,0.0,617.0
13,0.4998502731323242,13.0,1.0,1.0,0.0,0.0,503.0,0.0,617.0
14,0.4998502731323242,14.0,1.0,1.0,0.0,0.0,505.0,0.0,616.0
15,0.4998502731323242,15.0,1.0,1.0,0.0,0.0,507.0,0.0,617.0
16,0.4998502731323242,0.0,1.0,1.0,0.0,0.0,508.0,0.0,616.0
17,0.4998502731323242,1.0,1.0,1.0,0.0,0.0,508.0,0.0,617.0
18,0.4998502731323242,2.0,1.0,1.0,0.0,0.0,508.0,0.0,617.0
19,0.4998502731323242,3.0,1.0,1.0,0.0,0.0,508.0,0.0,617.0
20,0.4998502731323242,4.0,1.0,1.0,0.0,0.0,510.0,0.0,616.0
21,0.4998502731323242,5.0,1.0,1.0,0.0,0.0,512.0,0.0,617.0
22,0.4998502731323242,6.0,1.0,1.0,0.0,0.0,511.0,0.0,616.0
23,0.4998502731323242,7.0,1.0,1.0,0.0,0.0,512.0,0.0,616.0
24,0.4998502731323242,8.0,1.0,1.0,0.0,0.0,511.0,0.0,617.0
25,0.4998502731323242,9.0,1.0,1.0,0.0,0.0,512.0,0.0,616.0
26,0.4998502731323242,10.0,1.0,1.0,0.0,0.0,511.0,0.0,616.0
27,0.4998502731323242,11.0,1.0,1.0,0.0,0.0,511.0,0.0,615.0
28,0.4998502731323242,12.0,1.0,1.0,0.0,0.0,509.0,0.0,615.0
29,0.4998502731323242,13.0,1.0,1.0,0.0,0.0,507.0,0.0,617.0
30,0.4998502731323242,14.0,1.0,1.0,0.0,0.0,508.0,0.0,615.0
31,0.4998502731323242,15.0,1.0,1.0,0.0,0.0,507.0,0.0,615.0
32,0.4998502731323242,0.0,1.0,1.0,0.0,0.0,506.0,0.0,615.0
33,0.4998502731323242,1.0,1.0,1.0,0.0,0.0,508.0,0.0,614.0
34,0.4998502731323242,2.0,1.0,1.0,0.0,0.0,508.0,0.0,615.0
35,0.4998502731323242,3.0,1.0,1.0,0.0,0.0,508.0,0.0,615.0
36,0.4998502731323242,4.0,1.0,1.0,0.0,0.0,509.0,0.0,615.0
37,0.4998502731323242,5.0,1.0,1.0,0.0,0.0,509.0,0.0,615.0
38,0.4998502731323242,6.0,1.0,1.0,0.0,0.0,509.0,0.0,614.0
39,0.4998502731323242,7.0,1.0,1.0,0.0,0.0,509.0,0.0,614.0
40,0.4998502731323242,8.0,1.0,1.0,0.0,0.0,509.0,0.0,615.0
41,0.4998502731323242,9.0,1.0,1.0,0.0,0.0,508.0,0.0,616.0
42,0.4998502731323242,10.0,1.0,1.0,0.0,0.0,507.0,0.0,615.0
43,0.4998502731323242,11.0,1.0,1.0,0.0,0.0,509.0,0.0,616.0
44,0.4998502731323242,12.0,1.0,1.0,0.0,0.0,508.0,0.0,616.0
45,0.4998502731323242,13.0,1.0,1.0,0.0,0.0,509.0,0.0,615.0
46,0.4998502731323242,14.0,1.0,1.0,0.0,0.0,507.0,0.0,616.0
