,timestamp,seq_num,digital_0,digital_1,digital_2,digital_3,ecg,eda,acc
0,0.18719267845153809,0.0,1.0,1.0,0.0,0.0,506.0,0.0,620.0
1,0.18719267845153809,1.0,1.0,1.0,0.0,0.0,505.0,0.0,616.0
2,0.18719267845153809,2.0,1.0,1.0,0.0,0.0,503.0,0.0,615.0
3,0.18719267845153809,3.0,1.0,1.0,0.0,0.0,504.0,0.0,616.0
4,0.18719267845153809,4.0,1.0,1.0,0.0,0.0,505.0,0.0,615.0
5,0.18719267845153809,5.0,1.0,1.0,0.0,0.0,505.0,0.0,616.0
6,0.18719267845153809,6.0,1.0,1.0,0.0,0.0,505.0,0.0,616.0
7,0.18719267845153809,7.0,1.0,1.0,0.0,0.0,506.0,0.0,615.0
8,0.18719267845153809,8.0,1.0,1.0,0.0,0.0,506.0,0.0,621.0
9,0.18719267845153809,9.0,1.0,1.0,0.0,0.0,506.0,0.0,616.0
10,0.18719267845153809,10.0,1.0,1.0,0.0,0.0,504.0,0.0,615.0
11,0.18719267845153809,11.0,1.0,1.0,0.0,0.0,504.0,0.0,616.0
12,0.18719267845153809,12.0,1.0,1.0,0.0,0.0,502.0,0.0,617.0
13,0.18719267845153809,13.0,1.0,1.0,0.0,0.0,504.0,0.0,616.0
14,0.18719267845153809,14.0,1.0,1.0,0.0,0.0,504.0,0.0,616.0
15,0.18719267845153809,15.0,1.0,1.0,0.0,0.0,505.0,0.0,615.0
16,0.18719267845153809,0.0,1.0,1.0,0.0,0.0,505.0,0.0,620.0
17,0.18719267845153809,1.0,1.0,1.0,0.0,0.0,504.0,0.0,615.0
18,0.18719267845153809,2.0,1.0,1.0,0.0,0.0,505.0,0.0,616.0
19,0.18719267845153809,3.0,1.0,1.0,0.0,0.0,504.0,0.0,615.0
20,0.18719267845153809,4.0,1.0,1.0,0.0,0.0,504.0,0.0,615.0
21,0.18719267845153809,5.0,1.0,1.0,0.0,0.0,505.0,0.0,616.0
22,0.18719267845153809,6.0,1.0,1.0,0.0,0.0,505.0,0.0,615.0
23,0.18719267845153809,7.0,1.0,1.0,0.0,0.0,506.0,0.0,615.0
24,0.18719267845153809,8.0,1.0,1.0,0.0,0.0,507.0,0.0,620.0
25,0.18719267845153809,9.0,1.0,1.0,0.0,0.0,508.0,0.0,615.0
26,0.18719267845153809,10.0,1.0,1.0,0.0,0.0,505.0,0.0,616.0
27,0.18719267845153809,11.0,1.0,1.0,0.0,0.0,507.0,0.0,614.0
28,0.18719267845153809,12.0,1.0,1.0,0.0,0.0,505.0,0.0,615.0
29,0.18719267845153809,13.0,1.0,1.0,0.0,0.0,504.0,0.0,615.0
30,0.18719267845153809,14.0,1.0,1.0,0.0,0.0,506.0,0.0,615.0
31,0.18719267845153809,15.0,1.0,1.0,0.0,0.0,507.0,0.0,616.0
